propn,propn_attribution
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
calgary,0.0
canada,1.9254226018807664e-06
financial,0.0
speculator.one,0.0
kash,0.0
jaffrey,0.0
kash,0.0
jaffrey,0.0
anon,0.0
kash,0.0
jaffrey,0.0
asshole,0.1918067393978781
joey,0.0
blocked.-,0.0
npov,0.0
prime,3.398939841934055e-06
ministers,0.0
barton,0.0
reid,0.0
fadden,0.0
mc,0.0011746154405219255
ewen,0.0
gorton,0.0
mc,0.0011746154405219255
mahon,0.0
triggerhappiness,0.0
gorbachev,0.0
ussr,1.332722706317223e-06
us,4.276451176353923e-06
us,4.276451176353923e-06
nihil,0.0
us,4.276451176353923e-06
cyclists,0.0
h1,0.0
suv,0.0
bhp,0.0
kenworth,0.0
us,4.276451176353923e-06
co2,0.0
n,0.001716485740793554
ox,0.0
s,0.002237722512175259
ox,0.0
pzev,0.0
euro,0.0
acronyms,0.0
bullshit,0.17751216062245864
cryptic,0.0
pzev,0.0
europe,6.054963843358186e-06
tamas,0.0
feher,0.0
vlsi,0.0
ulsi,0.0
alber,0.0
einstein,2.4415951731294163e-06
dr,8.03020530207778e-06
d.g.hessayon,0.0
isbn,0.0
dr,8.03020530207778e-06
goatse,0.0
cardinals==,0.0
notable.this,0.0
corrado,0.0
cardinal,0.0
bafile,0.0
feb,1.2414866124866607e-06
south,1.117985644712208e-05
lake,5.102839739991156e-07
superior,1.8533134251522023e-06
wisconsin,0.0
state,3.7021392452756457e-06
west,1.1727510589499813e-07
ayn,0.0
usa,6.559959641634312e-07
anon,0.0
lib,0.0
party,7.589670788532902e-06
ashlee,0.0
simpson,0.0
|,9.636505279751074e-06
hey,0.00012797382740762118
kerry,0.0
gore.-,0.0
ivory,0.0
americans,9.864193938826033e-06
americans,9.864193938826033e-06
frog,0.0
kechua,0.0
logo,0.0
quechua,0.0
afrikaans,0.0
quechua,0.0
fac,0.0
e.g,0.0
palestinians,0.0
saddam,0.0
arafat,0.0
arafat,0.0
iraq,9.071258601527152e-06
saddam,0.0
ta,8.487944803369796e-06
girlfriend,0.0
stub,0.0
feb,1.2414866124866607e-06
saddam,0.0
hussein,0.0
entry,4.081121644431772e-06
palestinians,0.0
kurds,0.0
arab,0.0
world,0.00019489763289386522
saddam,0.0
west,1.1727510589499813e-07
palestinians,0.0
kurds,0.0
palestinians,0.0
kurds,0.0
seinfeld,0.0
palestinians,0.0
palestinians,0.0
dna,0.0
palestinians,0.0
palestinians,0.0
saddam,0.0
palestinians,0.0
kurds,0.0
palestinians,0.0
palestinians,0.0
pov,0.0
palestinians,0.0
1=2,0.0
palestinians,0.0
kurds,0.0
united,4.6216137404750654e-06
states,4.478544572006495e-06
saddam,0.0
palestinians,0.0
npov,0.0
palestinians,0.0
wikipedia,0.0017062812147624162
edition,5.085611248838675e-06
pravda,0.0
pov,0.0
skewer,0.0
saddam,0.0
stalin,0.0
palestinians,0.0
p.s,0.0
.,0.0021220543317550284
palestinians,0.0
europe,6.054963843358186e-06
world,0.00019489763289386522
ama_requests_for_assistance,0.0
|,9.636505279751074e-06
mukim,0.0
malaysia,0.0
johore.on,0.0
mukim,0.0
senai,0.0
latin,0.10245457441096051
iii,2.2611398356006493e-06
mukim,0.0
xviii,0.0
ang,0.0
mo,3.4039566335417944e-05
kio,0.0
ang,0.0
mo,3.4039566335417944e-05
kio,0.0
united,4.6216137404750654e-06
overseas,0.0
faber,0.0
gardens,0.0
lorong,0.0
kukus,0.0
mukim,0.0
ang,0.0
mo,3.4039566335417944e-05
kio,0.0
ang,0.0
mo,3.4039566335417944e-05
kio,0.0
hanover,0.0
saxe,0.0
dpp,0.0
ward,0.0
churchill,0.0
indian,5.691517160178483e-08
cherokee,0.0
oklahoma,0.0
churchill,0.0
indian,5.691517160178483e-08
dear,9.30435866162728e-06
fred,0.0
bauder,0.0
churchill,0.0
indian,5.691517160178483e-08
idaho,0.0
jew,0.005005612500165737
hitlers,0.0
germany,7.075942877338356e-06
churchill,0.0
hitler,0.002736688129113335
nazi,0.03328034703654344
suzan,0.0
harjo,0.0
churchill,0.0
indians,0.03872057415851883
indian,5.691517160178483e-08
kentucky,4.9708162655909746e-08
united,4.6216137404750654e-06
states,4.478544572006495e-06
south,1.117985644712208e-05
africa,3.7329896727364404e-06
belfast,0.0
indians,0.03872057415851883
wannabee,0.0
indians,0.03872057415851883
suzan,0.0
harjo,0.0
bill,0.0
clinton,0.0
dennis,0.0
banks,0.0
american,0.011334346277659012
indian,5.691517160178483e-08
movement,9.63208026995473e-07
america,7.842729494833344e-07
colorado,0.0
not.keetoowah,0.0
euskaltzaindia==,0.0
t,0.01042002538968524
israelis,0.0
christians,3.2283975362369522e-06
ward,0.0
churchill,0.0
dear,9.30435866162728e-06
ward,0.0
churchill,0.0
february,6.452915406803433e-06
ward,0.0
churchill,0.0
university,1.0278865811780593e-05
hawaii,0.0
indian,5.691517160178483e-08
honolulu,0.0
star,1.237451954853935e-06
bulletin,0.0
vol,0.0
.,0.0021220543317550284
54wednesday,0.0
february,6.452915406803433e-06
churchill,0.0
attacks,6.875022839725628e-06
craig,2.5337967193036713e-06
gima,0.0
indian,5.691517160178483e-08
ward,0.0
indians,0.03872057415851883
churchill,0.0
university,1.0278865811780593e-05
colorado,0.0
denver,0.0
post,0.006092930642430001
jodi,0.0
churchill,0.0
himself.-,0.0
keg,0.0
keggy,0.0
dartmouth,0.0
college,4.931092556637799e-06
keggy,0.0
college,4.931092556637799e-06
keggy,0.0
keggy,0.0
kegs,0.0
keggys,0.0
dartmouth,0.0
carnival,0.0
keggys,0.0
carnival,0.0
keggy,0.0
keggy,0.0
dartmouth,0.0
dear,9.30435866162728e-06
ward,0.0
churchill,0.0
february,6.452915406803433e-06
ward,0.0
churchill,0.0
university,1.0278865811780593e-05
hawaii,0.0
indian,5.691517160178483e-08
honolulu,0.0
star,1.237451954853935e-06
bulletin,0.0
vol,0.0
.,0.0021220543317550284
54wednesday,0.0
february,6.452915406803433e-06
churchill,0.0
attacks,6.875022839725628e-06
craig,2.5337967193036713e-06
gima,0.0
indian,5.691517160178483e-08
ward,0.0
indians,0.03872057415851883
churchill,0.0
university,1.0278865811780593e-05
colorado,0.0
denver,0.0
post,0.006092930642430001
jodi,0.0
churchill,0.0
himself.-,0.0
english,0.0035955692816894854
american,0.011334346277659012
vowel,0.0
j.c,0.0
.,0.0021220543317550284
wells,0.0
longman,0.0
pronunciation,3.5081551518654193e-06
dictionary,0.0
american,0.011334346277659012
english,0.0035955692816894854
english,0.0035955692816894854
s,0.002237722512175259
villegaignon-crest.gif,0.0
google,2.451362213191733e-06
wikipedia,0.0017062812147624162
walton,0.0
motorway,0.0
uncle,1.5771453980321282e-06
g,0.0004966980821096933
df,0.0
m,2.030756089147544e-06
m,2.030756089147544e-06
cambridgeshire,0.0
walton,0.0
motorway,0.0
m1,0.0
luton,0.0
walton,0.0
motorway,0.0
walton,0.0
motorway,0.0
uk,6.06322562592006e-06
m61,0.0
m61,0.0
uk,6.06322562592006e-06
a635,0.0
m,2.030756089147544e-06
a635,0.0
df,0.0
manchester,0.0
way,0.0011822603208640106
a635,0.0
m,2.030756089147544e-06
a57,0.0
m,2.030756089147544e-06
walton,0.0
motorway,0.0
u,0.016286924497324447
bowever,0.0
anon,0.0
vandalism==,0.0
gidday,0.0
coolcat,0.0
s,0.002237722512175259
ip,0.0003359618801465077
anon.-,0.0
israel,8.581002518190034e-06
israel,8.581002518190034e-06
trolls,0.0
w,0.0023731066799326343
e,0.0007813059561409697
sockster,0.0
troll,1.119612263124551e-05
cumbey,0.0
march,0.11616831345390301
james,2.6545014501118326e-06
nazism,0.0
hitler,0.002736688129113335
jews,0.031062531629850152
lucis,0.0
trust,1.032767723263369e-05
lucis,0.0
mans,3.837205431718635e-06
squeakbox,0.0
nazis,3.2418187508970075e-06
solana,0.0
rome,1.0213234325844165e-05
club,0.000643000546640647
rome,1.0213234325844165e-05
banner,6.698663550076373e-07
javier,0.0
solana,0.0
npov,0.0
euphrates,0.0
alkivar,0.0
royal,0.0
shakespeare,0.0
kal,0.0
spell==,0.0
pov,0.0
viajero,0.0
rf,0.0
c,0.007733888365914011
squeakbox,0.0
squeakboxs,0.0
constance,0.0
e.,0.0
cumbey,0.0
squeakbox,0.0
richard,0.0
weiss,0.0
squeak,1.744878247555759e-06
box,6.255192991194673e-06
david,1.5106915344708489e-06
richard,0.0
weiss,0.0
weiss,0.0
squeak,1.744878247555759e-06
box,6.255192991194673e-06
richard,0.0
weiss,0.0
david,1.5106915344708489e-06
~seriously,0.0
taiwan,0.0
topics==,0.0
republic,0.0
china,1.599527383049179e-05
taiwan,0.0
peoples,1.2708691736202376e-06
republic,0.0
china,1.599527383049179e-05
prc,0.0
hong,0.0
kong,0.0
hong,0.0
kong,0.0
special,8.546576407784976e-06
administrative,0.0004109627224013362
peoples,1.2708691736202376e-06
republic,0.0
china,1.599527383049179e-05
macau,0.0
macao,0.0
administrative,0.0004109627224013362
peoples,1.2708691736202376e-06
republic,0.0
china,1.599527383049179e-05
mar,6.169197984381328e-06
jackass,0.0
saddam,0.0
shia,0.0
npov,0.0
shelta,0.0
cornish,0.0
breton,0.0
france,5.653260180573826e-06
welsh,8.679770166443125e-06
uk,6.06322562592006e-06
mongo,0.0
kevin,1.4505377584785612e-06
baas,0.0
u.s,0.0
.,0.0021220543317550284
patricia,0.0
cornwell,0.0
patricia,0.0
cornwell,0.0
hereby,0.0
patricia,0.0
cornwell,0.0
cornwells,0.0
cornwell,0.0
patricia,0.0
cornwells,0.0
cornwell,0.0
cornwell,0.0
cornwell,0.0
cornwell,0.0
patricia,0.0
cornwell,0.0
president,0.0
bush,9.434828039549332e-07
fbi,2.3171449407279623e-06
criminal,7.499311716003872e-07
cornwell,0.0
cornwell,0.0
cornwell,0.0
cornwells,0.0
patricia,0.0
cornwell,0.0
biography,6.302446028074045e-06
cornwell,0.0
cornwell,0.0
cornwell,0.0
cornwell,0.0
cornwell,0.0
republican,3.0078485004668697e-06
richmond,5.259422224139797e-06
times,2.2019570662263536e-06
cornwell,0.0
times,2.2019570662263536e-06
patricia,0.0
cornwell,0.0
cornwell,0.0
cornwell,0.0
cornwell,0.0
wikipedia,0.0017062812147624162
cornwells,0.0
cornwell,0.0
i.e,0.0
worldviews,0.0
e.g,0.0
.,0.0021220543317550284
dawkins,0.0
provine,0.0
hahahaha,0.0
god,0.0041310997221693626
paul,3.0315062858172982e-06
apr,0.0
marimba,0.0
co.,0.0
schroeder,0.0
bible,0.0
npov,0.0
bible,0.0
apr,0.0
apr,0.0
officialy,0.0
pope,0.0
lucas,0.0
pov,0.0
fun,2.038280774081712e-06
pm,4.696004375150978e-07
pacific,0.0
slavic,4.2874734623760776e-07
wright,1.4889078363300963e-05
world,0.00019489763289386522
realy,0.0
poland,1.630185016791895e-05
vilnietis,0.0
us,4.276451176353923e-06
us,4.276451176353923e-06
sucs,0.0
cuz,0.0
bugh,0.0
new,0.0006842165933559125
york,1.2647256651923788e-05
jesusland,0.0
i.e,0.0
.,0.0021220543317550284
popper,0.0
shapin,0.0
sas,0.0
22sas,0.0
adam,0.002636423045461967
millionth,0.0
zeitgeist,0.0
btw,0.0
apr,0.0
jerk,0.04427976892649512
nazis,3.2418187508970075e-06
pleasee,0.0
australia,2.1165586711770882e-06
god,0.0041310997221693626
docu,0.0
mr,0.003587261656435966
.,0.0021220543317550284
pitchford,0.0
abc,0.0
newss,0.0
nightline,0.0
march,0.11616831345390301
michael,4.5864590968975315e-07
schiavo,0.0
mrs,0.0
.,0.0021220543317550284
schiavos,0.0
schiavo,0.0
schiavo,0.0
terri,0.0
terri,0.0
mr,0.003587261656435966
.,0.0021220543317550284
schindler,0.0
terri,0.0
terri,0.0
terri,0.0
schiavo,0.0
|,9.636505279751074e-06
december,1.2223306408282747e-05
governor,0.0
bush,9.434828039549332e-07
dr,8.03020530207778e-06
.,0.0021220543317550284
jay,1.654608756977693e-05
wolfson,0.0
university,1.0278865811780593e-05
